neuron_id,freq_shown,rate,rate_error
864691135976528451,4,2.401724905522503,0.5001868529498142
864691135976528451,5,1.6844581088006243,0.4188907599858973
864691135976528451,6,1.2164245575131238,0.3559698840981137
864691135976528451,7,0.9740273215934242,0.3185343051998866
864691135992753857,0,0.5159341817898688,0.23182899384159567
864691135992753857,1,0.6615352530315792,0.2625107530938668
864691135992753857,2,2.7215001839874,0.5324450951365276
864691135992753857,3,6.763708805962851,0.8393886287888784
864691135992753857,4,6.851232390903893,0.8448020973057416
864691135992753857,5,6.6198850984449935,0.8304163077054243
864691135992753857,6,6.845375972121146,0.8444409618977723
864691135992753857,7,7.1335415270897204,0.8620317188656641
864691135469942098,0,1.2026727861852953,0.3539520134428203
864691135469942098,1,1.319057390404646,0.37068287062828903
864691135469942098,2,1.8699013908000037,0.4413467821713619
864691135469942098,3,1.8735281203228176,0.4417746070013289
864691135469942098,4,1.7118518982931819,0.4222831077537988
864691135469942098,5,1.652365996401793,0.41488120693005937
864691135469942098,6,1.7802773078223368,0.4306400986033563
864691135469942098,7,1.914678181272898,0.4465998085642622
864691136388267639,0,2.2430282693649173,0.48337924355233697
864691136388267639,1,0.8906177302182097,0.30459046583663213
864691136388267639,2,0.7027344403974893,0.2705616726224092
864691136388267639,3,0.47023030209814304,0.2213226910485899
864691136388267639,4,0.36773409814428454,0.19572107820679546
864691136388267639,5,0.3170374495603133,0.1817296749727442
864691136388267639,6,0.3108516462846627,0.17994806112640266
864691136388267639,7,0.31154841636566655,0.1801496294356274
864691135726289983,0,1.1661807969814448,0.34854079499080454
864691135726289983,1,2.0025436510671053,0.4567322255818315
864691135726289983,2,3.316837779193916,0.5878043155964234
864691135726289983,3,3.8417568449293027,0.6326092943817087
864691135726289983,4,3.387220682638299,0.5940081193908513
864691135726289983,5,2.771848760039876,0.537347736431284
864691135726289983,6,2.6591133234900086,0.5263069182334751
864691135726289983,7,2.9002487730448623,0.5496525910587863
864691137198234177,0,1.6261286777388746,0.411574174120946
864691137198234177,1,3.1105663969259925,0.5692334053803882
864691137198234177,2,4.370038257567963,0.6747039450549871
864691137198234177,3,4.149179704895901,0.6574333848152066
864691137198234177,4,3.5203965207831844,0.6055728901890419
864691137198234177,5,3.296413128052828,0.585991700856632
864691137198234177,6,3.233031738892992,0.5803307877083826
864691137198234177,7,3.27364015923292,0.5839640799203344
864691136023824441,0,0.9198370723234294,0.30954667117511125
864691136023824441,1,1.51283128749343,0.39697750344300864
864691136023824441,2,1.8016397359902803,0.4332161103443479
864691136023824441,3,1.3580877652650991,0.37612702752959526
864691136023824441,4,0.9362513578852629,0.31229631292014204
864691136023824441,5,0.7797685980318787,0.28500565139974626
864691136023824441,6,0.8316735314387748,0.2943384828731567
864691136023824441,7,0.9537751754239515,0.3152053967603147
864691135526695771,0,0.783401827742029,0.28566885801344666
864691135526695771,1,1.7730993509526913,0.4297710735579421
864691135526695771,2,2.5582543542214657,0.5162291277902508
864691135526695771,3,1.8718111958408317,0.4415721636668858
864691135526695771,4,1.167578462262339,0.3487495510071799
864691135526695771,5,0.816132396041242,0.2915754657426456
864691135526695771,6,0.6555296424491053,0.2613164686744353
864691135526695771,7,0.6105628465002284,0.2521946432822474
864691135694415551,0,1.0137115277973812,0.32495842784393236
864691135694415551,1,1.8680494624271882,0.4411282133721809
864691135694415551,2,3.773401374915813,0.6269561314568218
864691135694415551,3,4.793667779125581,0.7066504282567662
864691135694415551,4,3.61160458691145,0.6133674898304121
864691135694415551,5,2.4087796713417666,0.5009209366062003
864691135694415551,6,2.0920243549125663,0.46682489145376777
864691135694415551,7,1.9860594259896058,0.4548484837921494
864691135911348649,0,0.9688891110095306,0.317693030954254
864691135911348649,1,2.951604065611038,0.5544976056927349
864691135911348649,2,6.215432067056301,0.8046486900793504
864691135911348649,3,8.248245965515853,0.9269395895188938
864691135911348649,4,6.7187955115558955,0.83659711083697
864691135911348649,5,5.19169018768289,0.7354023818917896
864691135911348649,6,5.37523316491524,0.7482888782822829
864691135911348649,7,6.52343325619042,0.8243445077153629
864691135464461125,0,1.1343225038213145,0.34374703183393013
864691135464461125,1,2.4474067220783664,0.5049213018972455
864691135464461125,2,4.117264722601981,0.6549000618045097
864691135464461125,3,3.3762435537760256,0.5930448416290616
864691135464461125,4,2.4111619274986973,0.5011685687429904
864691135464461125,5,1.8869882582457338,0.4433587151555308
864691135464461125,6,1.7987257145078046,0.43286566274440275
864691135464461125,7,1.941696897455794,0.4497398365602753
864691135395447029,0,1.9804309512762364,0.45420352770443156
864691135395447029,1,2.3603035867547377,0.4958548531010181
864691135395447029,2,3.5770711541534506,0.6104279676130014
864691135395447029,3,3.916384745715058,0.6387240956110712
864691135395447029,4,3.1329863555721014,0.5712811518967078
864691135395447029,5,2.2369657821432516,0.48272559971423695
864691135395447029,6,1.608592359839924,0.4093489224889062
864691135395447029,7,1.3638958701554336,0.37693048818543534
864691135851603655,0,5.866192064414242,0.7817155916444866
864691135851603655,1,5.677994390532932,0.7690739773115259
864691135851603655,2,10.820625414324372,1.0616877854793347
864691135851603655,3,15.921294978781127,1.2878338655386197
864691135851603655,4,16.034161856619146,1.2923905593631253
864691135851603655,5,14.972281815598983,1.2488625548804047
864691135851603655,6,15.356821648086703,1.2647983891532102
864691135851603655,7,16.188647683920678,1.2986016133665053
864691135163490861,0,3.7699910266291345,0.6266727482896822
864691135163490861,1,4.375927677301801,0.6751584581541135
864691135163490861,2,3.5603854232685275,0.6090026140341268
864691135163490861,3,2.776304575957067,0.537779436372932
864691135163490861,4,2.3702191850235623,0.4968953205874257
864691135163490861,5,2.149931961317275,0.4732417013870602
864691135163490861,6,2.169711343861639,0.47541363898258265
864691135163490861,7,2.328675925241441,0.49252144453175195
864691135946298660,0,6.3099926048032335,0.8107464908187566
864691135946298660,1,6.981977471494031,0.8528248910236945
864691135946298660,2,4.098782627445608,0.653428519394467
864691135946298660,3,2.7286852660623953,0.5331474903796493
864691135946298660,4,2.0407857532094367,0.46107266317380446
864691135946298660,5,1.5507018164269732,0.4019155207573065
864691135946298660,6,1.3171874615130534,0.3704199880519792
864691135946298660,7,1.1608373304820492,0.3477413344502483
864691135545877544,0,2.3936315472708714,0.49934339114113585
864691135545877544,1,1.6193128563060195,0.4107107117358484
864691135545877544,2,3.2459882373009523,0.5814925086893317
864691135545877544,3,5.114232892853631,0.729895848192776
864691135545877544,4,5.770979320370641,0.7753457205639779
864691135545877544,5,6.792173313813649,0.8411530546398598
864691135545877544,6,7.926430003238184,0.9086768131833171
864691135545877544,7,8.29526057048285,0.9295776030467849
864691136481342436,0,0.9174370031531254,0.30914253452784074
864691136481342436,1,2.6368273062041077,0.5240967920373522
864691136481342436,2,4.961153543586981,0.7188892184802838
864691136481342436,3,4.617806835790442,0.6935671761957489
864691136481342436,4,3.773001300885628,0.6269228804985248
864691136481342436,5,2.9977087693545648,0.5588115425209523
864691136481342436,6,2.386417839370876,0.4985903694389529
864691136481342436,7,2.1772120600332494,0.47623466264459086
864691135479403462,0,0.41551453768273366,0.20804812097376293
864691135479403462,1,0.3197099015807264,0.1824940095009642
864691135479403462,2,0.5382752631627243,0.23679519946828434
864691135479403462,3,0.9307646372572644,0.3113799115093348
864691135479403462,4,1.5262527993031365,0.39873455408143543
864691135479403462,5,1.7751467224582027,0.4300191432073414
864691135479403462,6,1.712615482799786,0.422377297968373
864691135479403462,7,1.661721891039887,0.4160541157334429
864691135719225649,0,1.4105351518055647,0.38332098486037625
864691135719225649,1,2.9496305087328736,0.5543122253500493
864691135719225649,2,7.13884843003535,0.8623522906045831
864691135719225649,3,13.772295856848402,1.1977710824175583
864691135719225649,4,13.837847246047918,1.2006181644708314
864691135719225649,5,9.60934956769776,1.0005012720761022
864691135719225649,6,7.444728308033008,0.880633254964341
864691135719225649,7,6.435829918950907,0.8187907226545589
864691135082303223,0,7.309756730634685,0.8726138363436587
864691135082303223,1,3.7451257475085726,0.624602688630295
864691135082303223,2,6.1245885114332745,0.7987467699852496
864691135082303223,3,14.523886767795693,1.2300196993268697
864691135082303223,4,24.84721609998264,1.608827616620055
864691135082303223,5,33.02552923752535,1.8547933928855491
864691135082303223,6,37.107222809962174,1.9660740375081243
864691135082303223,7,39.25189068206772,2.022092089455629
864691135013293558,0,2.629365466152912,0.5233547081503985
864691135013293558,1,6.06156925771023,0.794626713744696
864691135013293558,2,7.070771280543094,0.8582306718189964
864691135013293558,3,5.521748950019123,0.7584186077223959
864691135013293558,4,4.407277955820883,0.6775726527315136
864691135013293558,5,3.9185853716373824,0.6389035382826321
864691135013293558,6,3.980814227581061,0.6439566214131418
864691135013293558,7,4.141010156948472,0.656785866153635
864691135741536875,0,4.332442986567388,0.6717954862328276
864691135741536875,1,4.4767582082507476,0.682892681055418
864691135741536875,2,4.991563044992746,0.7210890943809918
864691135741536875,3,5.127443211076712,0.7308379378439217
864691135741536875,4,3.9259822098152153,0.6395062431526646
864691135741536875,5,2.74980062460976,0.535206362216602
864691135741536875,6,2.2221883562559257,0.48112849118536255
864691135741536875,7,1.9362058642035054,0.4491034432193369
864691136106824153,0,0.4415280373951609,0.21446174331518858
864691136106824153,1,0.9905377974274737,0.32122263267783235
864691136106824153,2,3.793374950556847,0.6286132417149539
864691136106824153,3,8.169586011025787,0.9225090868312333
864691136106824153,4,6.86314392169575,0.8455361809621276
864691136106824153,5,5.406400688167293,0.7504551907156874
864691136106824153,6,5.469322814091102,0.7548096287111538
864691136106824153,7,5.708942282455181,0.7711670376337952
864691135737636740,0,2.374838068140371,0.4973792095331678
864691135737636740,1,2.557291888983093,0.5161319999910149
864691135737636740,2,3.944576870715748,0.6410189117479692
864691135737636740,3,5.759823748865625,0.7745959489554631
864691135737636740,4,6.638724891410264,0.8315970917357727
864691135737636740,5,6.62196715845023,0.8305468739683607
864691135737636740,6,6.552720162742856,0.8261928734855035
864691135737636740,7,6.689145157028841,0.834749057575836
864691135777352032,0,2.281255308573133,0.48748086176150435
864691135777352032,1,2.389059728010449,0.4988662523899353
864691135777352032,2,2.0694756425557594,0.46430225625109484
864691135777352032,3,1.7252370340545262,0.42393084274173437
864691135777352032,4,1.5459194910997387,0.40129531538290736
864691135777352032,5,1.2891760292199508,0.36646012392818283
864691135777352032,6,1.08271345394182,0.3358361163403221
864691135777352032,7,0.9813369072566287,0.31972727708149057
864691135618293647,0,2.375834159347849,0.4974835250395542
864691135618293647,1,13.076466927968648,1.1671208865749487
864691135618293647,2,32.64021688277342,1.8439415801349015
864691135618293647,3,19.904388334546955,1.4399421868201183
864691135618293647,4,8.21575252905081,0.9251120368485893
864691135618293647,5,3.688581930408449,0.6198696147224927
864691135618293647,6,2.622780651377698,0.5226989392510539
864691135618293647,7,2.223698587280979,0.4812919333957882
864691135195528490,0,0.4481347903026345,0.21606028938549315
864691135195528490,1,0.7033710212438317,0.2706841761529768
864691135195528490,2,2.258858850604317,0.4850820426272266
864691135195528490,3,6.162806862891109,0.8012350291972022
864691135195528490,4,8.987573085519102,0.9675910735999244
864691135195528490,5,8.185541158355198,0.9234094877809051
864691135195528490,6,7.978015614942188,0.9116288982627908
864691135195528490,7,8.023011911741284,0.914196097249798
864691135852304583,0,2.0707793676292847,0.46444851046616026
864691135852304583,1,3.0783775317387336,0.5662804452756961
864691135852304583,2,4.719711772703907,0.7011781455448703
864691135852304583,3,5.031290252436004,0.723952926917016
864691135852304583,4,4.326306559714772,0.6713195350158518
864691135852304583,5,3.980722349933136,0.643949183698786
864691135852304583,6,4.291957944783245,0.6686492705584848
864691135852304583,7,4.711081461477221,0.7005368145616284
864691135856806190,0,9.007442033144743,0.9686600419077294
864691135856806190,1,4.840750323550602,0.710112215525923
864691135856806190,2,3.8316424284305106,0.6317760203666437
864691135856806190,3,2.988315436137486,0.5579353297683874
864691135856806190,4,2.3729830771792915,0.49718495393469625
864691135856806190,5,2.3254505822866394,0.4921802471984007
864691135856806190,6,2.4229945185155013,0.5023967916405333
864691135856806190,7,2.3430601522967254,0.49404030080538625
864691135583740280,0,4.62799837951205,0.6943320732401809
864691135583740280,1,3.741262636173204,0.6242804293427408
864691135583740280,2,3.4228691475316695,0.5971257092401941
864691135583740280,3,3.6786103930274523,0.6190312155597204
864691135583740280,4,3.5622631023834828,0.6091631811616923
864691135583740280,5,3.446799774715441,0.5992094567940682
864691135583740280,6,3.4501804346464975,0.5995032777620266
864691135583740280,7,3.4466270197366202,0.5991944563617538
864691135783804467,0,2.6316617198312398,0.5235831522341866
864691135783804467,1,3.15787538537716,0.5735458421653743
864691135783804467,2,4.8639354292483485,0.7118107644783236
864691135783804467,3,7.4319235639986285,0.8798755456270598
864691135783804467,4,9.433546688536039,0.9913069445943947
864691135783804467,5,11.047562954693644,1.072763229675069
864691135783804467,6,12.26447421373357,1.1303035754952802
864691135783804467,7,12.21746429640167,1.1281352630042336
864691135546333992,0,0.7395815023345815,0.2775643119393803
864691135546333992,1,3.12815409130562,0.5708403891938698
864691135546333992,2,6.473037303772552,0.8211541657692951
864691135546333992,3,5.008349278774175,0.7223005667957836
864691135546333992,4,1.7780230553544891,0.4303673407424395
864691135546333992,5,0.9359907253738002,0.3122528741682316
864691135546333992,6,0.6867763554834174,0.2674719585764506
864691135546333992,7,0.548899506854802,0.2391206414878242
864691135404374766,0,1.9556919882961226,0.4513576956871847
864691135404374766,1,5.065907625113164,0.7264391860713265
864691135404374766,2,7.924202626544899,0.9085491220032408
864691135404374766,3,4.886445640495549,0.7134559993942068
864691135404374766,4,2.246546558262459,0.4837581919736794
864691135404374766,5,1.2155615951424368,0.3558435679576662
864691135404374766,6,0.8914767549754142,0.3047373450697106
864691135404374766,7,0.7843659805290372,0.2858446130787304
864691135475520320,0,12.891616225547489,1.1588422729842338
864691135475520320,1,8.552007532463511,0.9438537019858033
864691135475520320,2,5.344154769231856,0.7461225033470769
864691135475520320,3,4.064485013983951,0.6506889404394471
864691135475520320,4,3.184411400148539,0.5759505989707766
864691135475520320,5,2.9825005810526104,0.557392251616805
864691135475520320,6,2.8110513898647387,0.5411342830600476
864691135475520320,7,2.6552106485144114,0.5259205320977767
864691136912996337,0,3.158060390709038,0.5735626551499267
864691136912996337,1,8.98700288158575,0.9675603852154812
864691136912996337,2,10.07834770928488,1.0246258423493386
864691136912996337,3,6.867201476134994,0.845786063163765
864691136912996337,4,5.50282984226799,0.75711819524434
864691136912996337,5,5.378038495765238,0.7484841339095752
864691136912996337,6,5.6653614014485525,0.7682179526407842
864691136912996337,7,5.695199948899351,0.7702383233681299
864691136195108940,0,0.6943024473863598,0.268933563200085
864691136195108940,1,1.6848919963053184,0.41894469904042786
864691136195108940,2,10.071238879407483,1.0242644569341643
864691136195108940,3,27.322059737796465,1.6870476834325006
864691136195108940,4,21.09024419856638,1.4822158426523486
864691136195108940,5,11.745958082531585,1.1061521294474803
864691136195108940,6,8.965992838573593,0.9664287276009623
864691136195108940,7,8.09566888072453,0.918326278782164
864691136924049892,0,3.22374459623634,0.5794967011699008
864691136924049892,1,2.5772685897141927,0.5181439954769852
864691136924049892,2,2.353736960003705,0.4951646457091518
864691136924049892,3,1.8592461462144758,0.44008755838036934
864691136924049892,4,1.6291697653834143,0.4119588102062078
864691136924049892,5,1.5664433951013073,0.4039503294007549
864691136924049892,6,1.6360905898424702,0.4128328978975282
864691136924049892,7,1.7565517490486635,0.4277609531260112
864691135375041353,0,2.539551065190256,0.5143385733042257
864691135375041353,1,7.849226028209636,0.9042407478353399
864691135375041353,2,9.655437020944126,1.0028976536401288
864691135375041353,3,6.852076165221577,0.8448541613062328
864691135375041353,4,4.0816250079607945,0.6520594799385728
864691135375041353,5,2.8308390226468756,0.5430355253540966
864691135375041353,6,2.45913481008338,0.506129711723773
864691135375041353,7,2.4020114762815097,0.5002166663090392
864691135014013174,0,10.163435724032473,1.0289420292424034
864691135014013174,1,5.177410088628587,0.7343902902231768
864691135014013174,2,2.769170807860947,0.5370881039486423
864691135014013174,3,1.958445942665444,0.45167539234324333
864691135014013174,4,1.7578627243311409,0.42792052022475563
864691135014013174,5,1.9723438432047353,0.4532751884495741
864691135014013174,6,2.05542280005102,0.46272314824099764
864691135014013174,7,2.0468573656940943,0.46175799542516865
864691135214265984,0,0.9847909443024233,0.32028948078427405
864691135214265984,1,3.000111713607729,0.5590354864750461
864691135214265984,2,4.041168154489043,0.6488198240712716
864691135214265984,3,3.479328087185615,0.6020302880907912
864691135214265984,4,2.909904801332847,0.5505668049065477
864691135214265984,5,2.877396739446297,0.5474828410263096
864691135214265984,6,3.25664254435946,0.582446036170117
864691135214265984,7,3.7640752936369446,0.6261808591133725
864691136228491601,0,4.09446150291024,0.6530840094656463
864691136228491601,1,7.841300799803528,0.903784109674969
864691136228491601,2,10.437618188506573,1.0427287390771645
864691136228491601,3,9.663755323178675,1.003329541087181
864691136228491601,4,8.158306060936168,0.9218720059704805
864691136228491601,5,7.017724814237073,0.8550053288641951
864691136228491601,6,6.270902978235139,0.8082313558322408
864691136228491601,7,5.77968563378772,0.7759303624134317
864691135454827370,0,0.8175443117328349,0.2918275355073288
864691135454827370,1,1.3776031402007296,0.3788198551372353
864691135454827370,2,2.994406736689556,0.5585036586476992
864691135454827370,3,3.2425166997507913,0.5811814372242118
864691135454827370,4,2.325936158781017,0.4922316236790775
864691135454827370,5,1.8099464753915846,0.4342137015950569
864691135454827370,6,1.517942997313568,0.39764758525485316
864691135454827370,7,1.2395661619571579,0.3593399187229476
864691135856704302,0,3.8872382807101666,0.6363429019847627
864691135856704302,1,7.206252872640107,0.8664138451591108
864691135856704302,2,6.5004862823556655,0.8228934033943486
864691135856704302,3,3.4927601617997426,0.6031912590501244
864691135856704302,4,2.1280399553868317,0.47082613177003135
864691135856704302,5,1.8213419288100265,0.43557842842666067
864691135856704302,6,1.7334145197307211,0.4249343716635677
864691135856704302,7,1.6953618605481602,0.42024429899506666
864691136487532050,0,0.5465552517930679,0.23860950175671103
864691136487532050,1,3.6093288338239513,0.6131741717589602
864691136487532050,2,16.911000814731363,1.327257814241922
864691136487532050,3,19.348061551137082,1.41967641525796
864691136487532050,4,7.343370761895415,0.8746178941008627
864691136487532050,5,3.6207696010483437,0.6141452622459137
864691136487532050,6,2.6654986950172423,0.5269384364339114
864691136487532050,7,2.519035098917454,0.5122568258079936
864691135841697251,0,2.220479744513514,0.4809434858534849
864691135841697251,1,6.856337100522284,0.8451167938753374
864691135841697251,2,6.459127965403621,0.8202714528293942
864691135841697251,3,2.349741344849559,0.49474413358993813
864691135841697251,4,0.9775563608007908,0.31911082181517003
864691135841697251,5,0.6008586918252352,0.25018246029087327
864691135841697251,6,0.4903976333232381,0.22601895139542066
864691135841697251,7,0.4485308017157346,0.2161557296360935
864691135609624583,0,0.8772041561372692,0.3022880244799744
864691135609624583,1,1.2951471388081015,0.36730783585935034
864691135609624583,2,1.3877361822363121,0.3802104577145815
864691135609624583,3,1.3201339839322108,0.3708340624856579
864691135609624583,4,1.205288986584529,0.3543367745316847
864691135609624583,5,1.1638784181265887,0.34819653506918896
864691135609624583,6,1.2323704545759404,0.35829545112125616
864691135609624583,7,1.3335619334274527,0.37271530420328763
864691135374721097,0,3.7257095629316224,0.6229815169079163
864691135374721097,1,14.549775388909104,1.2311154809074367
864691135374721097,2,12.642241663540348,1.1475792608827682
864691135374721097,3,6.5600126229125015,0.8266525117323371
864691135374721097,4,3.196654190487341,0.5770566933485597
864691135374721097,5,2.3942233768274757,0.49940508041902876
864691135374721097,6,2.1309847277555525,0.47115176615485643
864691135374721097,7,1.852701395093902,0.4393122860369201
864691135564966679,0,2.3475327811984688,0.4945115643872637
864691135564966679,1,3.7838566762389503,0.6278240939716138
864691135564966679,2,5.0435222299631794,0.7248324522650503
864691135564966679,3,3.428277178391819,0.5975972853310781
864691135564966679,4,1.857773041259401,0.4399131783547145
864691135564966679,5,1.1902051768671815,0.3521125854302671
864691135564966679,6,0.879567099237595,0.3026949112065025
864691135564966679,7,0.7654401225833626,0.2823750130844097
864691136329593322,0,2.8435173880390066,0.5442501853607551
864691136329593322,1,3.373703293065383,0.5928217101983849
864691136329593322,2,2.8531128520815217,0.5451677118039859
864691136329593322,3,2.5453971086739857,0.5149302778572276
864691136329593322,4,2.4989177066316057,0.5102072667394361
864691136329593322,5,2.553571406758314,0.5157564266669431
864691136329593322,6,2.744119023365277,0.5346531587732072
864691136329593322,7,2.8638616618636106,0.5461936788724895
864691135495651472,0,3.743784208845256,0.6244908104059501
864691135495651472,1,4.853837075712494,0.7110714306706276
864691135495651472,2,5.451878311338276,0.7536049064909036
864691135495651472,3,4.35134584385018,0.6732594034231104
864691135495651472,4,3.082549526976176,0.5666640813321369
864691135495651472,5,2.611104314864169,0.5215341556818409
864691135495651472,6,2.7918123353927,0.5392792920989682
864691135495651472,7,3.001486503229344,0.5591635526659302
864691135066010948,0,0.8553615266298609,0.2985007903313962
864691135066010948,1,1.68122307806662,0.4184883108872622
864691135066010948,2,3.2246034334881406,0.5795738908945186
864691135066010948,3,4.12582409428418,0.6555804564135703
864691135066010948,4,2.4192644735151223,0.5020099054904243
864691135066010948,5,1.5210421491315245,0.39805334694895766
864691135066010948,6,1.2670414537986237,0.3633005328683597
864691135066010948,7,1.1898367912502603,0.35205808385952475
864691136085182060,0,0.9694489396438641,0.3177847835985771
864691136085182060,1,2.2006673610180587,0.4787930488776131
864691136085182060,2,4.296161190921343,0.6689765924919452
864691136085182060,3,4.3030863280046905,0.6695155455246414
864691136085182060,4,3.006317329954395,0.5596133156281571
864691136085182060,5,2.1734627019762653,0.475824400820792
864691136085182060,6,1.9427354898881624,0.44986009002599575
864691136085182060,7,2.013192332963495,0.45794494803264946
864691135772582219,0,3.960598019947342,0.6423193867278263
864691135772582219,1,7.499153251566922,0.8838462850642842
864691135772582219,2,7.716205382037403,0.8965459010688605
864691135772582219,3,6.210342045361218,0.8043191180810428
864691135772582219,4,3.9316023092872094,0.639963818840055
864691135772582219,5,2.6444146498723335,0.5248502512521442
864691135772582219,6,2.326537801120427,0.4922953130146124
864691135772582219,7,2.219841538620338,0.48087435886123603
864691136923485668,0,3.7947316146560826,0.6287256199537091
