neuron_id,angle_shown,rate
864691135408058569,13,0.35057637
864691135408058569,14,0.4203256
864691135408058569,15,0.55495423
864691135407825609,0,3.0324967
864691135407825609,1,2.0050635
864691135407825609,2,1.4653882
864691135407825609,3,1.3155068
864691135407825609,4,1.5608783
864691135407825609,5,2.4662054
864691135407825609,6,3.6079898
864691135407825609,7,8.230009
864691135407825609,8,8.354937
864691135407825609,9,3.8365865
864691135407825609,10,1.3679174
864691135407825609,11,0.99664795
864691135407825609,12,1.4115489
864691135407825609,13,1.9965813
864691135407825609,14,1.8136644
864691135407825609,15,3.4891067
864691135407923401,0,0.5710303
864691135407923401,1,2.0254297
864691135407923401,2,1.7083575
864691135407923401,3,2.877477
864691135407923401,4,1.0598463
864691135407923401,5,1.25879
864691135407923401,6,0.9416727
864691135407923401,7,0.73481035
864691135407923401,8,0.40899283
864691135407923401,9,1.2187939
864691135407923401,10,3.7547207
864691135407923401,11,1.4327977
864691135407923401,12,2.299728
864691135407923401,13,2.9078782
864691135407923401,14,1.7801456
864691135407923401,15,1.1040454
864691135408181961,0,0.5180987
864691135408181961,1,0.39035076
864691135408181961,2,0.44137412
864691135408181961,3,0.29200226
864691135408181961,4,0.382415
864691135408181961,5,0.22770277
864691135408181961,6,0.18987736
864691135408181961,7,0.27773598
864691135408181961,8,0.1881075
864691135408181961,9,0.27178183
864691135408181961,10,0.15538007
864691135408181961,11,0.5123371
864691135408181961,12,0.27017528
864691135408181961,13,0.4907034
864691135408181961,14,0.1916882
864691135408181961,15,0.13694288
864691135416538810,0,0.4525269
864691135416538810,1,1.4609028
864691135416538810,2,0.4409913
864691135416538810,3,1.2322938
864691135416538810,4,1.303681
864691135416538810,5,1.1072061
864691135416538810,6,0.48885393
864691135416538810,7,0.42683238
864691135416538810,8,0.4696042
864691135416538810,9,0.7644631
864691135416538810,10,0.26770514
864691135416538810,11,1.3642336
864691135416538810,12,1.7905333
864691135416538810,13,1.117923
864691135416538810,14,0.22341761
864691135416538810,15,0.8814205
864691135383875051,0,3.0443585
864691135383875051,1,5.823862
864691135383875051,2,4.3580303
864691135383875051,3,0.4033216
864691135383875051,4,0.74683553
864691135383875051,5,2.0930555
864691135383875051,6,0.3914587
864691135383875051,7,1.643946
864691135383875051,8,1.6801618
864691135383875051,9,2.5330129
864691135383875051,10,3.6918755
864691135383875051,11,1.15907
864691135383875051,12,1.5544343
864691135383875051,13,0.8655976
864691135383875051,14,0.30950424
864691135383875051,15,1.6111873
864691135416568250,0,0.5593752
864691135416568250,1,0.45190746
864691135416568250,2,0.67192394
864691135416568250,3,0.50410354
864691135416568250,4,0.63754475
864691135416568250,5,1.1510024
864691135416568250,6,0.39113793
864691135416568250,7,0.26434165
864691135416568250,8,0.36487967
864691135416568250,9,0.6051398
864691135416568250,10,0.6054337
864691135416568250,11,0.86638033
864691135416568250,12,0.35112768
864691135416568250,13,0.73641264
864691135416568250,14,0.6306786
864691135416568250,15,0.6020937
864691135386529621,0,8.008946
864691135386529621,1,2.307883
864691135386529621,2,2.0495825
864691135386529621,3,1.3218105
864691135386529621,4,1.3466413
864691135386529621,5,0.6097877
864691135386529621,6,1.287358
864691135386529621,7,1.8250643
864691135386529621,8,3.9915352
864691135386529621,9,5.612701
864691135386529621,10,1.2334582
864691135386529621,11,1.2438897
864691135386529621,12,1.2206552
864691135386529621,13,1.4177655
864691135386529621,14,0.99533165
864691135386529621,15,3.817268
864691135387543681,0,2.7675805
864691135387543681,1,2.8364983
864691135387543681,2,3.6685836
864691135387543681,3,1.8473675
864691135387543681,4,1.0325742
864691135387543681,5,1.4092329
864691135387543681,6,3.1880555
864691135387543681,7,2.5792742
864691135387543681,8,6.933346
864691135387543681,9,4.0857697
864691135387543681,10,4.4936895
864691135387543681,11,2.1343493
864691135387543681,12,1.6786261
864691135387543681,13,2.2748578
864691135387543681,14,0.86727124
864691135387543681,15,1.3621776
864691136032675003,0,0.95853484
864691136032675003,1,0.60927415
864691136032675003,2,0.59461755
864691136032675003,3,0.7101575
864691136032675003,4,1.1649208
864691136032675003,5,0.8746625
864691136032675003,6,0.47474843
864691136032675003,7,0.30533147
864691136032675003,8,0.43752533
864691136032675003,9,0.50182
864691136032675003,10,0.84585845
864691136032675003,11,1.0286534
864691136032675003,12,0.66059077
864691136032675003,13,1.0836502
864691136032675003,14,0.26289302
864691136032675003,15,0.46331453
864691135463496093,0,0.7639278
864691135463496093,1,2.1266112
864691135463496093,2,3.0494232
864691135463496093,3,0.8165634
864691135463496093,4,0.3152691
864691135463496093,5,0.4364326
864691135463496093,6,0.91829777
864691135463496093,7,0.60277575
864691135463496093,8,1.885281
864691135463496093,9,3.5216732
864691135463496093,10,8.592238
864691135463496093,11,0.9883021
864691135463496093,12,0.53675187
864691135463496093,13,1.7019091
864691135463496093,14,0.75236857
864691135463496093,15,0.7064791
864691135463526974,0,0.9527167
864691135463526974,1,1.0417769
864691135463526974,2,0.9801232
864691135463526974,3,0.42435655
864691135463526974,4,0.5475407
864691135463526974,5,0.47052613
864691135463526974,6,0.46452302
864691135463526974,7,0.4490611
864691135463526974,8,0.70645195
864691135463526974,9,2.0954874
864691135463526974,10,1.5390551
864691135463526974,11,0.48275417
864691135463526974,12,0.33089185
864691135463526974,13,0.7784623
864691135463526974,14,0.41141686
864691135463526974,15,0.7202076
864691135463809598,0,0.49245492
864691135463809598,1,0.41640478
864691135463809598,2,0.35514408
864691135463809598,3,0.40012398
864691135463809598,4,0.37265772
864691135463809598,5,0.41481084
864691135463809598,6,0.3185221
864691135463809598,7,0.53457177
864691135463809598,8,0.3021894
864691135463809598,9,0.46392766
864691135463809598,10,0.4540595
864691135463809598,11,0.49130267
864691135463809598,12,0.4974237
864691135463809598,13,0.52612364
864691135463809598,14,0.641837
864691135463809598,15,0.4209476
864691135464405317,0,0.6567284
864691135464405317,1,0.68457544
864691135464405317,2,0.84382945
864691135464405317,3,1.2509168
864691135464405317,4,0.77644694
864691135464405317,5,0.75949866
864691135464405317,6,0.3487472
864691135464405317,7,0.55330956
864691135464405317,8,0.8252646
864691135464405317,9,0.6246421
864691135464405317,10,1.2523124
864691135464405317,11,0.91559446
864691135464405317,12,0.8611951
864691135464405317,13,1.1618116
864691135464405317,14,1.1734079
864691135464405317,15,0.40284362
864691136024759865,0,0.79608047
864691136024759865,1,0.5693534
864691136024759865,2,0.8005002
864691136024759865,3,0.6636761
864691136024759865,4,2.2256455
864691136024759865,5,2.2650967
864691136024759865,6,3.239798
864691136024759865,7,0.6113875
864691136024759865,8,0.48730707
864691136024759865,9,0.50549847
864691136024759865,10,0.5492793
864691136024759865,11,1.5791675
864691136024759865,12,2.8876376
864691136024759865,13,3.3447735
864691136024759865,14,2.4959176
864691136024759865,15,1.8908602
864691135463857470,0,2.8542953
864691135463857470,1,1.0608256
864691135463857470,2,0.9055128
864691135463857470,3,0.9789351
864691135463857470,4,1.0170982
864691135463857470,5,1.3431609
864691135463857470,6,1.8596249
864691135463857470,7,2.6948946
864691135463857470,8,2.3682058
864691135463857470,9,1.6864783
864691135463857470,10,1.4565587
864691135463857470,11,0.680956
864691135463857470,12,0.96095306
864691135463857470,13,0.767141
864691135463857470,14,1.5689102
864691135463857470,15,3.225275
864691135463878206,0,0.31012207
864691135463878206,1,0.32790738
864691135463878206,2,0.908766
864691135463878206,3,0.74127936
864691135463878206,4,1.5725764
864691135463878206,5,0.62715834
864691135463878206,6,0.24554059
864691135463878206,7,0.40200424
864691135463878206,8,0.42507434
864691135463878206,9,0.29581305
864691135463878206,10,0.9170883
864691135463878206,11,1.1418921
864691135463878206,12,2.96295
864691135463878206,13,0.86518174
864691135463878206,14,0.35583895
864691135463878206,15,0.18751754
864691135464019269,0,3.1460946
864691135464019269,1,2.6185448
864691135464019269,2,2.1758542
864691135464019269,3,1.8082554
864691135464019269,4,0.8400399
864691135464019269,5,0.72461766
864691135464019269,6,2.707841
864691135464019269,7,3.9324043
864691135464019269,8,3.527005
864691135464019269,9,4.3587365
864691135464019269,10,0.5112477
864691135464019269,11,3.4722755
864691135464019269,12,1.2426405
864691135464019269,13,1.3578441
864691135464019269,14,2.8321328
864691135464019269,15,3.1335435
864691136024656953,0,0.823229
864691136024656953,1,0.7580152
864691136024656953,2,0.3929102
864691136024656953,3,0.36225504
864691136024656953,4,0.3716717
864691136024656953,5,1.0914347
864691136024656953,6,0.8732815
864691136024656953,7,1.609412
864691136024656953,8,1.5748852
864691136024656953,9,1.1198894
864691136024656953,10,0.32608855
864691136024656953,11,0.44183892
864691136024656953,12,0.8329314
864691136024656953,13,0.6391332
864691136024656953,14,0.73515165
864691136024656953,15,0.9733359
864691135455043690,0,1.1989275
864691135455043690,1,0.21483321
864691135455043690,2,0.86146986
864691135455043690,3,7.027482
864691135455043690,4,2.419415
864691135455043690,5,1.9528675
864691135455043690,6,0.8168149
864691135455043690,7,0.6266787
864691135455043690,8,1.5572042
864691135455043690,9,0.93086874
864691135455043690,10,3.9010282
864691135455043690,11,5.196146
864691135455043690,12,6.6960907
864691135455043690,13,2.8651776
864691135455043690,14,0.97190124
864691135455043690,15,1.6165451
864691135454820458,0,18.592245
864691135454820458,1,6.555626
864691135454820458,2,4.2463093
864691135454820458,3,4.5304866
864691135454820458,4,6.468113
864691135454820458,5,4.2830534
864691135454820458,6,3.4855657
864691135454820458,7,6.140851
864691135454820458,8,4.0788584
864691135454820458,9,6.5613
864691135454820458,10,3.0231495
864691135454820458,11,3.427405
864691135454820458,12,5.3683786
864691135454820458,13,10.652893
864691135454820458,14,7.6313143
864691135454820458,15,23.50092
864691136024838713,0,1.3932402
864691136024838713,1,1.0503564
864691136024838713,2,0.6178987
864691136024838713,3,1.1195962
864691136024838713,4,1.0247802
864691136024838713,5,1.0546896
864691136024838713,6,1.7413425
864691136024838713,7,2.704804
864691136024838713,8,1.9492649
864691136024838713,9,1.0077131
864691136024838713,10,0.5716464
864691136024838713,11,0.71509683
864691136024838713,12,1.198331
864691136024838713,13,1.3211435
864691136024838713,14,1.3973386
864691136024838713,15,1.5568202
864691136024580921,0,0.4432869
864691136024580921,1,0.2120314
864691136024580921,2,0.41003102
864691136024580921,3,0.4223257
864691136024580921,4,1.1652191
864691136024580921,5,0.7707447
864691136024580921,6,1.0006907
864691136024580921,7,0.4553373
864691136024580921,8,0.49976096
864691136024580921,9,0.38770443
864691136024580921,10,0.33730456
864691136024580921,11,1.2919701
864691136024580921,12,1.6348927
864691136024580921,13,2.9342372
864691136024580921,14,1.2740027
864691136024580921,15,0.67055553
864691135454575722,0,0.28707868
864691135454575722,1,0.6719146
864691135454575722,2,0.6032802
864691135454575722,3,0.7387029
864691135454575722,4,1.1655823
864691135454575722,5,0.8341635
864691135454575722,6,0.6871098
864691135454575722,7,0.6346336
864691135454575722,8,1.0552493
864691135454575722,9,1.3678322
864691135454575722,10,0.7576989
864691135454575722,11,0.90233946
864691135454575722,12,0.8874718
864691135454575722,13,1.0120764
864691135454575722,14,0.84111756
864691135454575722,15,1.1125424
864691135463285405,0,10.426176
864691135463285405,1,9.744261
864691135463285405,2,1.158989
864691135463285405,3,0.40384898
864691135463285405,4,0.34279916
864691135463285405,5,0.868738
864691135463285405,6,2.0604558
864691135463285405,7,8.428609
864691135463285405,8,11.175512
864691135463285405,9,10.32366
864691135463285405,10,2.502932
864691135463285405,11,0.37884343
864691135463285405,12,0.79628134
864691135463285405,13,2.3770716
864691135463285405,14,1.701566
864691135463285405,15,3.3220387
864691135462747198,0,1.1177413
864691135462747198,1,1.1940536
864691135462747198,2,0.2852899
864691135462747198,3,0.28681174
864691135462747198,4,0.5142118
864691135462747198,5,0.42053214
864691135462747198,6,1.1909035
864691135462747198,7,0.8362647
864691135462747198,8,0.7411698
864691135462747198,9,1.1425186
864691135462747198,10,0.7400781
864691135462747198,11,1.1065998
864691135462747198,12,0.31859654
864691135462747198,13,1.0697542
864691135462747198,14,0.94107515
864691135462747198,15,1.9647071
864691135462752318,0,0.4895324
864691135462752318,1,1.6122081
864691135462752318,2,3.0047522
864691135462752318,3,1.8763392
864691135462752318,4,1.4493573
864691135462752318,5,1.6631464
864691135462752318,6,0.81294566
864691135462752318,7,1.0688527
864691135462752318,8,1.5342995
864691135462752318,9,3.940887
864691135462752318,10,1.4724085
864691135462752318,11,1.3201879
864691135462752318,12,0.80083
864691135462752318,13,1.7318618
864691135462752318,14,1.2262485
864691135462752318,15,1.1859788
864691135462946205,0,3.8285358
864691135462946205,1,4.8669453
864691135462946205,2,1.7644256
864691135462946205,3,1.0225132
864691135462946205,4,0.3905736
864691135462946205,5,2.7390122
864691135462946205,6,1.2722887
864691135462946205,7,3.2645137
864691135462946205,8,3.0372593
864691135462946205,9,0.5130322
864691135462946205,10,1.3882289
864691135462946205,11,0.5886005
864691135462946205,12,2.0652626
864691135462946205,13,1.8655188
864691135462946205,14,4.5839643
864691135462946205,15,4.0059586
864691135462963357,0,0.66636425
864691135462963357,1,0.83410484
864691135462963357,2,0.23135798
864691135462963357,3,0.14729653
864691135462963357,4,0.37945768
864691135462963357,5,0.31483227
864691135462963357,6,0.35978174
864691135462963357,7,0.5800588
864691135462963357,8,0.5083878
864691135462963357,9,0.41172352
864691135462963357,10,0.52259964
864691135462963357,11,0.34315202
864691135462963357,12,0.25035363
864691135462963357,13,0.37955156
864691135462963357,14,0.45931268
864691135462963357,15,0.33096954
864691135463062334,0,1.032904
864691135463062334,1,0.38121706
864691135463062334,2,0.44929725
864691135463062334,3,1.0739691
864691135463062334,4,1.2660661
864691135463062334,5,1.5569031
864691135463062334,6,1.9497429
864691135463062334,7,0.85467035
864691135463062334,8,0.43842062
864691135463062334,9,0.29232287
864691135463062334,10,1.1691258
864691135463062334,11,1.1240009
864691135463062334,12,0.938694
864691135463062334,13,1.702617
864691135463062334,14,1.5483804
864691135463062334,15,1.3924086
864691135416639474,0,0.8334228
864691135416639474,1,0.362659
864691135416639474,2,0.029636567
864691135416639474,3,0.58901304
864691135416639474,4,0.33060303
864691135416639474,5,0.57336134
864691135416639474,6,1.6230853
864691135416639474,7,1.2597542
864691135416639474,8,0.29836363
864691135416639474,9,0.7411983
864691135416639474,10,0.4183515
864691135416639474,11,0.38198617
864691135416639474,12,1.6467355
864691135416639474,13,0.3101492
864691135416639474,14,0.44252497
864691135416639474,15,0.6262127
864691136031759035,0,1.2516453
864691136031759035,1,0.41057318
864691136031759035,2,0.28684923
864691136031759035,3,0.5826834
864691136031759035,4,0.5598693
864691136031759035,5,0.73359805
864691136031759035,6,7.8173766
864691136031759035,7,0.41476545
864691136031759035,8,0.55229956
864691136031759035,9,0.57949126
864691136031759035,10,0.12843642
864691136031759035,11,0.1964886
864691136031759035,12,0.26991975
864691136031759035,13,1.4781873
864691136031759035,14,4.8350124
864691136031759035,15,3.1879792
864691136031722939,0,2.2733471
864691136031722939,1,2.3468134
864691136031722939,2,4.080617
864691136031722939,3,1.8973907
864691136031722939,4,3.762595
864691136031722939,5,2.044889
864691136031722939,6,3.4206665
864691136031722939,7,6.1792583
864691136031722939,8,2.1699283
864691136031722939,9,1.810641
864691136031722939,10,1.90745
864691136031722939,11,4.315738
864691136031722939,12,2.5694594
864691136031722939,13,4.057128
864691136031722939,14,6.073385
864691136031722939,15,2.9292932
864691135387493761,0,0.8860299
864691135387493761,1,0.9134489
864691135387493761,2,0.3954722
864691135387493761,3,0.3229249
864691135387493761,4,0.5956924
864691135387493761,5,0.35135868
864691135387493761,6,0.43352804
864691135387493761,7,0.4309129
864691135387493761,8,0.5062638
864691135387493761,9,0.71146524
864691135387493761,10,0.34685796
864691135387493761,11,0.36488962
864691135387493761,12,0.40298527
864691135387493761,13,0.47573724
864691135387493761,14,0.25733897
864691135387493761,15,0.6532706
864691135387528321,0,0.4972294
864691135387528321,1,0.50263476
864691135387528321,2,0.57016414
864691135387528321,3,0.15990205
864691135387528321,4,0.3270107
864691135387528321,5,1.6464789
864691135387528321,6,1.9361407
864691135387528321,7,1.9292765
864691135387528321,8,2.7525325
864691135387528321,9,0.67736256
864691135387528321,10,0.44801083
864691135387528321,11,0.74432516
864691135387528321,12,0.430329
864691135387528321,13,1.2932417
864691135387528321,14,3.2576149
864691135387528321,15,0.98065376
864691135447592276,0,0.7597336
864691135447592276,1,0.3389646
864691135447592276,2,0.44614977
864691135447592276,3,0.38431048
864691135447592276,4,0.40566117
864691135447592276,5,0.4448924
864691135447592276,6,0.5340787
864691135447592276,7,0.88276356
864691135447592276,8,1.0721093
864691135447592276,9,2.9218502
864691135447592276,10,1.727382
864691135447592276,11,1.4456966
864691135447592276,12,0.7727941
864691135447592276,13,0.5917074
864691135447592276,14,0.7922128
864691135447592276,15,0.5108615
864691135416572858,0,0.35046405
864691135416572858,1,0.46838084
864691135416572858,2,0.4272725
864691135416572858,3,0.28253818
864691135416572858,4,0.26101598
864691135416572858,5,0.5554878
864691135416572858,6,0.34650832
864691135416572858,7,0.37337986
864691135416572858,8,0.24227354
864691135416572858,9,0.41288143
864691135416572858,10,0.40606052
864691135416572858,11,0.10115604
864691135416572858,12,0.26266748
864691135416572858,13,0.31069377
864691135416572858,14,0.20844643
864691135416572858,15,0.24875052
864691135416581306,0,0.60031164
864691135416581306,1,0.3943717
864691135416581306,2,0.4627715
864691135416581306,3,0.5355483
864691135416581306,4,0.40715346
864691135416581306,5,0.07254938
864691135416581306,6,0.12378414
864691135416581306,7,0.10245009
864691135416581306,8,0.4383638
864691135416581306,9,0.55086845
864691135416581306,10,0.24648693
864691135416581306,11,0.25765473
864691135416581306,12,0.22707789
864691135416581306,13,0.14797327
864691135416581306,14,0.08177844
864691135416581306,15,0.10414992
864691135408202185,0,0.3176039
864691135408202185,1,0.34110522
864691135408202185,2,0.43596393
864691135408202185,3,0.6941453
864691135408202185,4,0.48418942
864691135408202185,5,0.874821
864691135408202185,6,0.42180008
864691135408202185,7,0.1663957
864691135408202185,8,0.39595324
864691135408202185,9,0.45243245
864691135408202185,10,0.3455569
864691135408202185,11,0.47091824
864691135408202185,12,0.5788957
864691135408202185,13,0.6248044
864691135408202185,14,0.6106898
864691135408202185,15,0.668419
864691135059652251,0,0.17156027
864691135059652251,1,0.22824124
864691135059652251,2,0.33518773
864691135059652251,3,0.14044866
864691135059652251,4,0.35148785
864691135059652251,5,0.16291633
864691135059652251,6,0.08569659
864691135059652251,7,0.100886606
864691135059652251,8,0.3686762
864691135059652251,9,0.27225932
864691135059652251,10,0.5425114
864691135059652251,11,0.31335872
864691135059652251,12,0.23164327
864691135059652251,13,0.19040322
864691135059652251,14,0.3374119
864691135059652251,15,0.24928243
864691135065322052,0,0.32475176
864691135065322052,1,1.024596
864691135065322052,2,1.0268929
864691135065322052,3,1.2970018
864691135065322052,4,2.246424
864691135065322052,5,0.42888403
864691135065322052,6,0.75738585
864691135065322052,7,0.35322717
864691135065322052,8,0.94019955
864691135065322052,9,0.2693293
864691135065322052,10,0.8804674
864691135065322052,11,2.4086564
864691135065322052,12,3.7933908
864691135065322052,13,1.3109391
864691135065322052,14,1.4274061
864691135065322052,15,0.6524785
864691135065350212,0,2.9230456
864691135065350212,1,0.6237616
864691135065350212,2,2.7702706
864691135065350212,3,1.6599522
864691135065350212,4,3.8861966
864691135065350212,5,0.7433807
864691135065350212,6,0.66935015
864691135065350212,7,1.1972227
864691135065350212,8,0.86918914
864691135065350212,9,0.40937358
864691135065350212,10,1.7087437
864691135065350212,11,2.4716914
864691135065350212,12,2.576198
864691135065350212,13,1.8962784
864691135065350212,14,1.1298674
864691135065350212,15,0.70893013
864691135065352772,0,5.382925
864691135065352772,1,6.5257387
864691135065352772,2,2.1159482
864691135065352772,3,0.6137958
864691135065352772,4,0.6574644
864691135065352772,5,0.6605627
864691135065352772,6,0.53471696
864691135065352772,7,1.3468935
864691135065352772,8,4.3756824
864691135065352772,9,1.9435765
864691135065352772,10,0.61794746
864691135065352772,11,0.56038356
864691135065352772,12,0.8646423
864691135065352772,13,0.5247423
864691135065352772,14,0.7903229
864691135065352772,15,2.5340185
864691136009515182,0,0.25790495
864691136009515182,1,0.30088422
864691136009515182,2,0.30613393
864691136009515182,3,0.29517108
864691136009515182,4,0.35875237
864691136009515182,5,0.32673484
864691136009515182,6,0.3537684
864691136009515182,7,0.40595108
864691136009515182,8,0.3282141
864691136009515182,9,0.18016958
864691136009515182,10,0.16409197
864691136009515182,11,0.17846163
864691136009515182,12,0.28103212
864691136009515182,13,0.2904814
864691136009515182,14,0.2729107
864691136009515182,15,0.38660118
864691135059448987,0,2.1200233
864691135059448987,1,1.0649666
864691135059448987,2,0.4894875
864691135059448987,3,1.3201144
864691135059448987,4,1.2465401
864691135059448987,5,1.6245816
864691135059448987,6,0.65326834
864691135059448987,7,0.7107167
864691135059448987,8,0.73670495
864691135059448987,9,0.6310649
864691135059448987,10,1.6513042
864691135059448987,11,1.7044446
864691135059448987,12,2.1099148
864691135059448987,13,2.0054965
864691135059448987,14,0.50790036
864691135059448987,15,0.68175924
864691135066084932,0,0.20673414
864691135066084932,1,0.29526082
864691135066084932,2,0.3936838
864691135066084932,3,0.37533855
864691135066084932,4,1.165571
864691135066084932,5,0.7820574
864691135066084932,6,0.21643539
864691135066084932,7,0.5204154
864691135066084932,8,1.09308
864691135066084932,9,0.45589885
864691135066084932,10,0.8237646
864691135066084932,11,0.5903104
864691135066084932,12,1.2946141
864691135066084932,13,2.2012231
864691135066084932,14,0.44830975
864691135066084932,15,0.46939665
864691135066207812,0,3.2315876
864691135066207812,1,2.6119628
864691135066207812,2,1.1216954
864691135066207812,3,1.1170237
864691135066207812,4,0.78567463
864691135066207812,5,1.1564299
864691135066207812,6,1.3796997
864691135066207812,7,1.9943359
864691135066207812,8,1.9623082
864691135066207812,9,3.5519633
864691135066207812,10,1.5851153
864691135066207812,11,1.1782076
864691135066207812,12,0.8527669
864691135066207812,13,0.9738866
864691135066207812,14,1.0717499
864691135066207812,15,2.0636485
864691135066288964,0,1.2722194
864691135066288964,1,0.30566034
864691135066288964,2,1.6098797
864691135066288964,3,0.34990802
864691135066288964,4,0.4460051
864691135066288964,5,1.3010746
864691135066288964,6,0.9448556
864691135066288964,7,0.5920179
864691135066288964,8,1.4584365
864691135066288964,9,1.2205273
864691135066288964,10,0.51514965
864691135066288964,11,0.75173914
864691135066288964,12,0.32829168
864691135066288964,13,0.5074021
864691135066288964,14,0.7996463
864691135066288964,15,0.80179274
864691136009452204,0,3.1699166
864691136009452204,1,3.8159015
864691136009452204,2,1.1786426
864691136009452204,3,0.4548015
864691136009452204,4,0.87848216
864691136009452204,5,0.7642635
864691136009452204,6,0.4986462
864691136009452204,7,1.758408
864691136009452204,8,3.4985898
864691136009452204,9,6.460389
864691136009452204,10,1.5726478
864691136009452204,11,0.19967975
864691136009452204,12,0.2719232
864691136009452204,13,0.30265287
864691136009452204,14,0.5163483
864691136009452204,15,1.2996331
864691135122912039,0,0.43130523
864691135122912039,1,0.3907667
864691135122912039,2,0.99070215
864691135122912039,3,0.8407118
864691135122912039,4,1.1445282
864691135122912039,5,1.0797302
864691135122912039,6,1.3933045
864691135122912039,7,0.4311419
864691135122912039,8,0.6897697
864691135122912039,9,0.5446961
864691135122912039,10,0.8953103
864691135122912039,11,0.9291623
864691135122912039,12,2.205647
864691135122912039,13,0.98639375
864691135122912039,14,0.7326174
864691135122912039,15,0.9022535
864691135123115047,0,1.2029593
864691135123115047,1,0.7591811
864691135123115047,2,0.41981187
864691135123115047,3,0.36405024
864691135123115047,4,0.44439656
864691135123115047,5,1.7083495
864691135123115047,6,3.384095
864691135123115047,7,2.687214
864691135123115047,8,2.5744975
864691135123115047,9,1.1173584
864691135123115047,10,0.7004804
864691135123115047,11,0.17310098
864691135123115047,12,0.63889474
864691135123115047,13,1.2250273
864691135123115047,14,5.4503093
864691135123115047,15,4.947727
864691135100439840,0,0.34980586
864691135100439840,1,0.73270404
864691135100439840,2,0.37294617
864691135100439840,3,0.4680317
864691135100439840,4,0.3540319
864691135100439840,5,0.90649045
864691135100439840,6,0.09205966
864691135100439840,7,0.115255035
864691135100439840,8,0.3864566
864691135100439840,9,0.3816795
864691135100439840,10,0.58661026
864691135100439840,11,0.46574154
864691135100439840,12,0.79001117
864691135100439840,13,0.33297983
864691135100439840,14,0.24784306
864691135100439840,15,0.5701046
864691135123162407,0,0.5506593
864691135123162407,1,2.02216
864691135123162407,2,7.4986496
864691135123162407,3,16.22118
864691135123162407,4,17.836607
864691135123162407,5,4.969522
864691135123162407,6,0.9817556
864691135123162407,7,0.93020785
864691135123162407,8,1.0030268
864691135123162407,9,1.9834219
864691135123162407,10,2.8909044
864691135123162407,11,12.73678
864691135123162407,12,8.324358
864691135123162407,13,5.0899982
864691135123162407,14,1.2851223
864691135123162407,15,0.8380329
864691135118869469,0,3.6576476
864691135118869469,1,2.43813
864691135118869469,2,4.3231077
864691135118869469,3,5.6072874
864691135118869469,4,2.8798158
864691135118869469,5,4.1713877
864691135118869469,6,1.6087443
864691135118869469,7,2.984961
864691135118869469,8,1.3833928
864691135118869469,9,1.8311869
864691135118869469,10,0.6847242
864691135118869469,11,2.4139018
864691135118869469,12,1.4040432
864691135118869469,13,1.0376904
864691135118869469,14,0.7184453
864691135118869469,15,1.316348
864691135123172135,0,0.7035059
864691135123172135,1,1.0722352
864691135123172135,2,0.8853529
864691135123172135,3,0.48914346
864691135123172135,4,0.3682187
864691135123172135,5,0.4539322
864691135123172135,6,0.37533826
864691135123172135,7,0.42048845
864691135123172135,8,0.41575098
864691135123172135,9,0.90380895
864691135123172135,10,0.72777563
864691135123172135,11,0.67246675
864691135123172135,12,0.63125485
864691135123172135,13,0.3026866
864691135123172135,14,0.4259308
864691135123172135,15,0.31223577
864691135133162656,0,0.37228805
864691135133162656,1,0.47796535
864691135133162656,2,0.25366038
864691135133162656,3,0.5812269
864691135133162656,4,0.9390141
864691135133162656,5,1.3129138
864691135133162656,6,1.3653488
864691135133162656,7,0.6940778
864691135133162656,8,0.09953665
864691135133162656,9,0.38446116
864691135133162656,10,1.5437492
864691135133162656,11,0.499334
864691135133162656,12,1.7596848
864691135133162656,13,0.99337596
864691135133162656,14,0.4918868
864691135133162656,15,0.105456695
864691135133458080,0,2.2906575
864691135133458080,1,2.503673
864691135133458080,2,1.9412216
864691135133458080,3,2.0211575
864691135133458080,4,1.6543729
864691135133458080,5,2.0293689
864691135133458080,6,0.6017656
864691135133458080,7,1.0205882
864691135133458080,8,1.9922798
864691135133458080,9,1.480333
864691135133458080,10,2.3526285
864691135133458080,11,1.5573807
864691135133458080,12,1.6706772
864691135133458080,13,0.8848634
864691135133458080,14,0.48195666
864691135133458080,15,0.8881154
864691135133494944,0,1.604854
864691135133494944,1,1.1441519
864691135133494944,2,1.2017398
864691135133494944,3,0.7140414
864691135133494944,4,2.6766665
864691135133494944,5,4.3330913
864691135133494944,6,5.2376356
864691135133494944,7,5.114041
864691135133494944,8,2.4592884
864691135133494944,9,2.1811023
864691135133494944,10,1.0702673
864691135133494944,11,1.3941051
864691135133494944,12,1.1924865
864691135133494944,13,1.6537485
864691135133494944,14,5.2694507
864691135133494944,15,3.0460045
864691135133146272,0,2.089328
864691135133146272,1,2.2437236
864691135133146272,2,2.3896577
864691135133146272,3,3.2490182
864691135133146272,4,4.404967
864691135133146272,5,7.942121
864691135133146272,6,9.9392605
864691135133146272,7,3.84902
864691135133146272,8,4.2654686
864691135133146272,9,6.195703
864691135133146272,10,3.2652087
864691135133146272,11,1.5417029
864691135133146272,12,1.5492258
864691135133146272,13,1.833695
864691135133146272,14,1.8117666
864691135133146272,15,2.1889994
864691135132959392,0,2.2140198
864691135132959392,1,1.7089742
864691135132959392,2,1.0526559
864691135132959392,3,1.8472363
864691135132959392,4,0.74227774
864691135132959392,5,0.69059026
864691135132959392,6,0.47471625
864691135132959392,7,1.4122844
