pt_root_id,nucleus_id,cell_type,tuning_type,layer,axon_proof,dendr_proof,pref_ori,pial_dist_x,pial_dist_y,pial_dist_z
864691136237590031,324650,exc,selective,L23,non,non,4,776.9946411814268,117.09956508713384,1018.7200000000003
864691136051665395,113201,exc,not_matched,L4,non,non,0,376.9416659179646,266.9308039889455,866.0800000000003
864691136451579647,394032,exc,selective,L4,non,non,2,870.2860951373378,321.14289753098546,688.5600000000002
864691136210547900,189898,inh,not_matched,L23,non,non,0,510.15203312371744,208.55872911655047,688.2400000000001
864691135502763445,194821,exc,not_matched,L4,non,non,0,499.8266661703984,348.6077428698765,841.2800000000002
864691136424134959,391161,inh,not_matched,L23,non,non,0,931.9297771469307,180.50834147771582,903.3600000000002
864691135876508755,455832,exc,selective,L23,non,non,2,1003.3990067896893,242.58953294719902,903.4400000000003
864691135100290592,109757,exc,not_matched,L23,non,non,0,355.13152268991746,207.0741521249123,842.4000000000002
864691135564691799,106930,exc,not_matched,L23,non,non,0,393.1780313259035,125.40735703283194,873.5200000000002
864691136025145145,223380,exc,not_matched,L23,non,non,0,579.0179120644278,155.73577867147006,1070.3200000000002
864691136136778877,392118,inh,not_matched,L23,non,non,0,922.0809648995091,247.55308642700368,682.2800000000001
864691136120014872,226680,exc,selective,L23,non,non,3,599.0161696409239,250.25441360609088,995.8400000000003
864691135208414073,457382,exc,not_selective,L4,non,non,4,1057.0131326491373,293.6004237483531,764.6400000000001
864691135866408412,296561,exc,not_matched,L4,non,non,0,724.3022968647547,252.34979263005994,819.8400000000003
864691135561271009,156518,exc,not_matched,L23,non,non,0,454.44903083112587,223.27991112043622,658.0400000000001
864691136136569725,358157,exc,not_matched,L23,non,non,0,835.1137415708874,78.43384370604745,996.4400000000003
864691136274753037,391289,exc,selective,L23,non,non,3,881.6769695337584,179.1955250421472,958.0800000000003
864691135759741518,394810,inh,not_matched,L4,non,non,0,919.3602174708768,323.4447483499684,841.6800000000003
864691136577517844,189413,exc,not_matched,L23,non,non,0,534.9928619703105,114.81502691627317,1049.5600000000002
864691136119360536,222141,exc,selective,L23,non,non,0,609.1281288076972,125.86237967381085,656.9200000000002
864691135995435434,292174,exc,selective,L23,non,non,4,742.8268140475005,119.18558065422094,668.5200000000001
864691135368172025,226399,exc,not_matched,L4,non,non,0,557.392073579316,256.0567141027939,927.0000000000002
864691136194513996,222339,exc,not_selective,L23,non,non,3,605.8015212736219,115.42071302934102,712.9600000000002
864691136272943550,456802,exc,not_matched,L4,non,non,0,995.7786649818721,326.0188501368539,651.7200000000001
864691136926385994,388970,exc,not_matched,L23,non,non,0,912.134840863263,94.68049824764545,658.0000000000001
864691135502998965,70920,inh,not_matched,L4,non,non,0,326.3398451678174,270.3415436110752,812.0000000000002
864691135815502415,422108,exc,not_matched,L23,non,non,0,958.6156708676483,167.74560429768434,834.1600000000002
864691135639892795,424489,exc,not_selective,L4,non,non,1,960.5708500723066,260.6856744196596,1027.1200000000003
864691136089232695,73381,exc,not_matched,L4,non,non,0,293.5398051652828,291.30661017028575,658.2400000000001
864691135837796499,189853,exc,not_selective,L23,non,non,3,476.60101939036406,208.00044114038215,681.3200000000002
864691136135448715,260024,exc,not_matched,L4,non,non,0,629.4148513845531,288.3126563959196,749.9600000000002
864691134939992931,358735,exc,not_matched,L23,non,non,0,862.1385911091734,158.72675330230646,650.8400000000001
864691137053783670,152363,inh,not_matched,L23,non,non,0,482.9553068588641,81.03109709715378,965.4400000000003
864691135498584851,222873,exc,selective,L23,non,non,0,557.7925886262325,153.81455902135414,896.6000000000003
864691135308068422,421016,exc,not_matched,L23,non,non,0,948.901134067483,127.51383258976387,1027.4800000000002
864691136991501205,326527,exc,selective,L23,non,non,7,771.1677169929843,153.59458976861805,958.2400000000002
864691135012455414,107758,exc,not_matched,L23,non,non,0,409.1590823084892,99.88708506147552,1038.4000000000003
864691135741148523,106397,exc,not_matched,L23,non,non,0,360.48446392913337,117.9856831735968,688.6400000000001
864691136020268792,421644,exc,selective,L23,non,non,2,967.8075258528253,147.86306819356832,688.7200000000001
864691136143406388,63650,exc,not_matched,L23,non,non,0,310.5491092429213,140.21411614495568,651.9600000000002
864691135012464118,63850,exc,not_matched,L23,non,non,0,338.1610033964672,122.00736911937815,719.4800000000001
864691134919098634,390870,exc,selective,L23,non,non,1,908.8914407939527,183.88928366696607,804.1200000000002
864691136210091708,113879,exc,not_matched,L4,non,non,0,400.9260313998849,267.42305233040656,987.7600000000002
864691135916025190,290902,exc,not_matched,L23,non,non,0,696.0773169781048,108.67108267483302,743.9600000000002
864691135864974206,159909,inh,not_matched,L4,non,non,0,455.8219338817805,342.7020046258404,909.4800000000002
864691136309745498,106242,exc,not_matched,L23,non,non,0,382.4966855430234,146.89418025699766,603.4800000000001
864691135374248521,262004,exc,not_selective,L4,non,non,7,650.0543439401636,354.9410478446624,703.2800000000001
864691136673465991,359771,exc,not_matched,L23,non,non,0,821.3636176675668,126.18514957974409,965.3200000000003
864691136329993706,221752,exc,not_matched,L23,non,non,0,569.5501352122692,89.18536312447495,1033.4400000000003
864691135939282689,393094,exc,not_matched,L4,non,non,0,901.1482680565927,258.4421177375728,958.6800000000003
864691136723471613,116672,exc,not_matched,L4,non,non,0,391.5542364333774,302.5800294915015,808.3200000000003
864691136974341916,293838,exc,not_selective,L23,non,non,7,698.1261657200746,239.45934041547468,681.2800000000001
864691136066507928,116674,exc,not_matched,L4,non,non,0,388.5947923115016,342.28117177342455,800.9600000000003
864691135874277774,361082,exc,not_matched,L23,non,non,0,817.3148227428188,244.42621680960858,775.8400000000001
864691135428945968,189466,exc,not_matched,L23,non,non,0,500.7257586839702,147.40848000678332,1080.6400000000003
864691134885150202,329058,exc,not_matched,L23,non,non,0,777.186575778419,247.08291919492135,1084.7200000000003
864691135304159399,76588,exc,not_matched,L4,non,non,0,318.90507913074373,343.5722259100541,743.1600000000001
864691135655389378,296467,exc,not_matched,L4,non,non,0,729.9329519223985,267.29741677645285,782.7600000000001
864691135749453448,420012,exc,selective,L23,non,non,0,982.2330464030006,133.51373159369473,615.3200000000002
864691135749306921,327601,exc,selective,L23,non,non,0,758.0589437125323,183.73477741039807,719.6000000000001
864691135498569491,189256,exc,not_matched,L23,non,non,0,546.0945207354566,121.56829846880626,973.8000000000003
864691135157308260,391049,exc,selective,L23,non,non,0,897.9365433143075,187.94192295642483,873.4800000000002
864691135526549851,358133,exc,not_selective,L23,non,non,0,867.7988409597548,112.38774265653424,940.5200000000002
864691136273017022,159367,exc,not_matched,L4,non,non,0,456.90293232050414,300.9734300231119,787.3600000000002
864691136106477017,391816,exc,not_matched,L23,non,non,0,897.2930251611638,225.4043926612718,619.4400000000002
864691135408066761,388886,exc,not_matched,L23,non,non,0,934.9630642232017,116.46500563773228,621.2800000000001
864691136905113266,325654,exc,not_matched,L23,non,non,0,762.0962362976898,176.50714732980921,712.6400000000001
864691135749099561,396646,exc,selective,L4,non,non,3,919.677670397837,346.9859977568959,805.9200000000003
864691135645478127,427731,exc,selective,L4,non,non,0,984.3759694354214,338.12711534186786,680.5200000000001
864691135182182402,224903,exc,not_matched,L23,non,non,0,606.8981847003427,191.00391043014224,1029.8400000000001
864691135640038971,255207,exc,not_matched,L23,non,non,0,627.3111475905145,98.67166530394344,903.1200000000002
864691135658416002,154797,exc,selective,L23,non,non,6,464.78225945275386,215.31821467726743,738.0400000000001
864691135342189745,329166,exc,not_matched,L23,non,non,0,800.1536701079831,215.87788879825436,1092.0400000000002
864691135561268705,116352,exc,not_matched,L4,non,non,0,369.1088409468913,306.5268030415333,742.9600000000002
864691135416408762,73903,exc,not_matched,L4,non,non,0,308.2783857599908,335.0616632962197,750.2400000000001
864691134919225354,158000,exc,not_matched,L23,non,non,0,452.67194236121895,234.04599585770845,1027.6400000000003
864691135859433832,420140,inh,not_matched,L23,non,non,0,1001.9548617156207,95.34335123437818,648.6400000000001
864691136595435938,223598,inh,not_matched,L23,non,non,0,600.8130555194364,228.24727873715347,613.4400000000002
864691135273270801,389134,exc,selective,L23,non,non,6,887.5171593656706,117.58207333939622,690.4400000000002
864691135685055415,228832,exc,not_matched,L4,non,non,0,561.7598826217055,300.12508720833546,1027.6000000000004
864691137197730113,392494,exc,not_matched,L4,non,non,0,914.2174465198333,250.78403035912342,780.4000000000001
864691135741209451,156493,exc,not_matched,L4,non,non,0,444.9483935668334,281.93909191570765,657.4000000000001
864691135518745226,299300,exc,not_matched,L4,non,non,0,698.0580455512797,347.44833407521116,958.4800000000002
864691136741380444,70462,exc,not_matched,L4,non,non,0,309.37421050612176,265.25955261089905,689.2400000000001
864691135865245054,224345,exc,selective,L23,non,non,4,572.6914274374195,203.81534647593583,873.6000000000003
864691135915560550,224968,exc,not_matched,L23,non,non,0,578.238846382732,187.40438723994995,1089.3200000000002
864691135748549417,193942,exc,not_matched,L4,non,non,0,519.204497269119,337.13296714616587,633.6000000000001
864691135367012345,394426,exc,selective,L4,non,non,0,890.3097853851086,267.7729885104397,812.1200000000002
864691135952027683,106334,inh,not_matched,L23,non,non,0,381.47505015580634,81.46817315633787,649.8400000000001
864691135738314097,421869,exc,not_matched,L23,non,non,0,994.1117767851987,143.8684339316204,750.1600000000001
864691136175034630,106512,exc,not_matched,L23,non,non,0,406.0982231514909,121.65514765834023,716.8800000000001
864691136617995227,106569,exc,not_matched,L23,non,non,0,374.7547551859049,119.36266082298296,743.4800000000001
864691135578387461,112223,exc,not_matched,L4,non,non,0,363.78797978784024,271.883230181245,656.8400000000001
864691135519105162,192146,exc,selective,L4,clean,extended,1,533.0882611057918,267.29325570827774,735.1600000000001
864691135324001692,158831,exc,not_selective,L4,non,non,6,443.39387475390004,312.1907232644504,680.8800000000001
864691135510888656,452568,exc,selective,L23,non,non,4,1033.0485062272019,135.00426265844175,843.1200000000002
864691135464010302,228822,exc,not_matched,L4,non,non,0,546.0676143964318,350.98294542067146,1014.0400000000003
864691135293697974,224289,exc,not_matched,L23,non,non,0,605.7646722054566,169.44708808954812,841.9600000000003
864691135342817713,256820,exc,not_selective,L23,non,non,0,634.7199605594195,127.07346331730491,965.1600000000003
864691136437301918,224574,exc,selective,L23,non,non,2,558.0985678611689,220.0773768961457,953.0000000000002
864691135463749694,357234,exc,selective,L23,non,non,0,853.4616719144301,116.91540516226314,651.3200000000002
864691135726306111,258424,exc,not_matched,L23,non,non,0,611.0299849766576,225.28647606453794,909.4400000000003
864691135876653907,359320,exc,not_matched,L23,non,non,0,824.46595058941,178.1091221015191,785.6000000000001
864691135587888836,290777,exc,not_matched,L23,non,non,0,680.3389508180503,99.84179557948636,710.7600000000001
864691135570664685,189157,exc,not_matched,L23,non,non,0,536.1838882701238,148.19786346970506,963.0400000000003
864691134990031482,226503,exc,not_matched,L4,non,non,0,563.7545118255106,286.8725005046264,942.9600000000003
864691135975737967,259100,exc,not_matched,L23,non,non,0,673.3465783458777,180.49929630452993,1026.2000000000003
864691135476755112,158171,exc,not_matched,L4,non,non,0,435.75942862202334,275.35315938925004,1059.0000000000002
864691135940215041,259271,exc,not_matched,L23,non,non,0,605.433751521829,223.8974465043571,1101.0000000000002
864691135970063205,226007,inh,not_matched,L4,non,non,0,589.5909938168414,286.7558544089569,785.8400000000001
864691135781355088,457130,exc,selective,L4,non,non,5,1054.6695481302345,316.71612913674113,700.4400000000002
864691136522421905,392337,exc,not_matched,L23,non,non,0,884.1711883504398,227.78982652384886,743.1600000000001
864691135475523904,158781,exc,not_selective,L4,non,non,3,406.23562098011007,291.91501285808937,688.8400000000001
864691135688158944,190162,exc,selective,L23,non,non,0,534.8078065964608,171.26972544977528,748.2800000000001
864691135612901033,70094,exc,not_matched,L4,non,non,0,308.57644550474095,264.0976012338732,611.7600000000001
864691135687889632,70458,exc,not_matched,L4,non,non,0,307.37299171530367,259.49519979802596,719.4000000000001
864691135492036967,255531,exc,not_matched,L23,non,non,0,619.4580048139417,103.25265084537025,1084.9200000000003
864691135163095853,357970,exc,selective,L23,non,non,6,868.4211745059865,104.5401200256201,887.2000000000003
864691136617413083,116088,exc,not_matched,L4,non,non,0,331.91931607247193,340.2137112347014,696.7200000000001
864691135730584761,391497,exc,not_matched,L23,non,non,0,919.4359674937284,185.2615215026624,1028.2000000000003
864691135511231440,194122,exc,selective,L4,non,non,6,467.42136113404666,320.2675916087948,712.4000000000001
864691135867597846,194150,exc,not_matched,L4,non,non,0,486.55130502152923,305.7516384929374,712.3600000000001
864691135575956766,189751,exc,not_matched,L23,non,non,0,478.9161650271273,207.23932309396875,650.3600000000001
864691135385284693,26564,exc,not_matched,L23,non,non,0,272.3065622369012,152.15851058303187,788.8400000000003
864691135571560485,392400,exc,not_matched,L4,non,non,0,924.8472612184615,253.38437485030673,744.2000000000002
864691135992281281,194806,exc,not_matched,L4,non,non,0,490.63813462629474,309.7068800508719,833.8400000000003
864691135113533849,422393,exc,not_matched,L23,non,non,0,997.0127824788576,151.83157539497253,928.6800000000003
864691136176038918,391453,exc,selective,L23,non,non,1,876.7393118269891,132.8287402024499,1018.3600000000002
864691136194679372,331067,exc,not_matched,L4,non,non,0,731.4810837882605,306.8789651004624,1027.0000000000002
864691135104837197,193051,exc,not_matched,L4,non,non,0,477.2624278836572,273.1379545931153,958.7200000000003
864691136210406844,113876,exc,not_matched,L4,non,non,0,399.05723880974386,273.3627787765515,993.6800000000003
864691136990966933,292946,exc,not_matched,L23,non,non,0,697.6288014593504,162.90066338411432,935.0800000000003
864691135429088560,189805,inh,not_matched,L23,non,non,0,513.4951432728919,198.25087587106384,658.4400000000002
864691135437748210,225392,exc,selective,L4,non,non,6,539.7008697372537,291.5779932832879,668.7200000000001
864691135403777774,67738,exc,not_matched,L23,non,non,0,333.95365521049854,173.03484953181882,834.5600000000003
864691135463463742,226939,exc,not_matched,L23,non,non,0,600.3749683675192,249.4096260466397,1070.0400000000002
864691135495413392,296580,inh,not_matched,L4,non,non,0,730.7169887052928,252.46129415889988,842.0400000000003
864691136330388202,330540,exc,selective,L4,non,non,4,769.5817827881009,295.8215831443405,896.5200000000002
864691134885712378,389339,exc,not_matched,L23,non,non,0,941.5434766040007,112.47935978058085,794.8800000000002
864691136663023326,193218,exc,not_matched,L4,non,non,0,532.155064219613,270.6165684488463,978.4000000000002
864691135538108018,112221,exc,not_matched,L4,non,non,0,364.1330334430942,269.40788414987964,629.0000000000001
864691135945379108,223298,exc,not_matched,L23,non,non,0,579.6108529309198,156.30161003225152,1032.0800000000002
864691135866904598,197010,exc,not_matched,L4,non,non,0,524.792204894168,359.91465917061777,781.8800000000001
864691135992577985,224369,exc,not_matched,L23,non,non,0,598.1293014502904,192.0998221724608,853.8800000000002
864691135339051750,262585,exc,not_selective,L4,non,non,5,597.8109530743511,301.48030203203876,842.2800000000002
864691135502145346,224749,exc,not_matched,L23,non,non,0,595.3051735694584,217.03657508282788,996.1600000000003
864691135545968680,361100,exc,not_matched,L4,non,non,0,830.9022031424332,252.87458362670273,771.8400000000001
864691136135351947,292191,exc,selective,L23,non,non,4,683.5970620777576,114.00364881341619,719.5600000000002
864691135269779621,106246,exc,not_matched,L23,non,non,0,389.83876501469604,123.18787499802397,627.3200000000002
864691136051666419,390694,exc,selective,L23,non,non,1,931.2766345483425,141.7117837342007,741.5600000000002
864691135113991321,290728,exc,not_selective,L23,non,non,4,707.2824426648942,103.22695718553278,688.3200000000002
864691136051293171,194092,inh,not_matched,L4,non,non,0,530.4666163639422,297.25879222687735,665.0000000000001
864691136175025414,63932,exc,not_matched,L23,non,non,0,320.0013367508371,99.73188494238234,750.4800000000001
864691137019953262,325776,exc,selective,L23,non,non,0,749.4382089462873,177.2628030524408,747.9600000000002
864691135510780368,159607,exc,not_matched,L4,non,non,0,403.33736103549734,315.4961461916136,896.8400000000003
864691136274470590,393230,inh,not_matched,L23,non,non,0,929.972373116864,244.0033601914943,987.8000000000003
864691136718235246,359214,inh,not_matched,L23,non,non,0,813.520648380899,184.98935753094761,767.6400000000001
864691135572399853,226444,exc,not_matched,L4,non,non,0,590.8094473793174,278.703407643154,928.3600000000002
864691135919253168,423474,exc,not_matched,L23,non,non,0,994.8298609295734,217.16995350087348,718.5600000000002
864691135012458742,152923,exc,not_matched,L23,non,non,0,415.80287557113684,133.3615100913876,719.2000000000002
864691135977161027,262821,exc,selective,L4,clean,clean,7,649.1924755468424,322.93614273821663,865.9200000000003
864691135740843668,333379,exc,not_matched,L4,non,non,0,730.2071396598116,341.26678960794743,958.4000000000002
864691135889555849,189821,exc,selective,L23,non,non,4,531.1326485004273,206.66811587884925,650.7600000000001
864691135133492896,291462,exc,not_matched,L23,non,non,0,704.0815561007288,75.19330502953741,965.3600000000002
864691136451982335,393163,exc,selective,L23,non,non,2,902.6737697686152,199.14944746099803,988.7200000000003
864691135468863826,225332,exc,selective,L4,non,non,7,566.2099448045159,288.1794790375842,649.9600000000002
864691136301901975,63773,inh,not_matched,L23,non,non,0,349.23621734411745,115.84518866001372,672.1200000000001
864691135498651411,256123,exc,selective,L23,non,non,3,628.3439967346802,169.1097221102282,762.4800000000001
864691136228813649,333214,exc,not_matched,L4,non,non,0,782.768445500857,317.66198585354,903.4000000000002
864691134940942435,156443,exc,not_matched,L4,non,non,0,414.4058119305034,274.89833833472505,645.6400000000001
864691135407321545,117017,exc,not_matched,L4,non,non,0,389.0917804666527,314.5710417345084,888.2800000000002
864691135565943319,221715,exc,not_matched,L23,non,non,0,613.4082796810172,99.7038784074611,1002.7600000000002
864691135568996332,261295,exc,not_matched,L23,non,non,0,665.4764995534995,238.14473202846008,1066.0400000000002
864691135479705030,299076,exc,not_matched,L4,clean,clean,0,701.9461202112756,323.5683314906574,896.8000000000003
864691135345877663,330399,exc,not_matched,L4,non,non,0,750.986803387166,257.9608523922959,865.4400000000003
864691135464397637,394093,exc,not_matched,L4,non,non,0,907.5875262937369,317.01823588614405,710.4400000000002
864691135995477162,293068,exc,not_selective,L23,non,non,6,723.0891029861186,161.20923849188915,958.4000000000002
864691136089047863,159820,exc,not_matched,L4,non,non,0,416.8778923426726,339.1663535400803,905.8800000000002
864691135446530194,296921,exc,not_selective,L4,non,non,4,703.2648037237656,298.94958055171077,919.9600000000003
864691135776613805,152862,exc,not_matched,L23,non,non,0,436.85617799144393,146.06075074581622,682.3600000000001
864691135701405051,297289,exc,not_matched,L4,non,non,0,718.9332572368353,256.4414198703925,1049.4400000000003
864691135447512148,363625,exc,not_selective,L4,non,non,2,818.1994655813003,317.29259708918823,895.6800000000003
864691135495698832,359237,exc,not_selective,L23,clean,extended,0,825.7563108635146,186.12408375850862,774.2800000000001
864691136100933749,156791,exc,not_matched,L4,non,non,0,446.37407008198164,275.1896642011414,719.2400000000001
864691136602685137,325997,exc,not_matched,L23,non,non,0,765.7445161755212,160.50823518138455,811.8800000000002
864691136662432990,258234,inh,not_matched,L23,clean,extended,0,654.5353589399074,189.90357663108577,843.1200000000002
864691135386369921,224991,exc,not_matched,L23,non,non,0,601.5318908214693,226.6398124673514,1063.1600000000003
864691135700178210,226008,exc,not_matched,L23,non,non,0,594.0630209385326,243.71784463360993,790.2800000000002
864691135617566057,259950,exc,not_selective,L4,clean,extended,6,658.2105175626848,296.2284861918159,714.6800000000002
864691135594728747,357986,exc,not_matched,L23,non,non,0,823.6546016608635,102.9363533024643,927.2000000000003
864691135928100308,296843,exc,selective,L4,non,non,7,663.5053673049464,285.64167674765974,934.5600000000003
864691135655769538,324592,exc,selective,L23,non,non,7,750.2941232664996,105.06265754928795,1022.4000000000002
864691135614506187,158366,exc,not_matched,L4,non,non,0,467.56725509139125,253.9800630460764,1101.5600000000002
864691135954737928,116099,exc,not_matched,L4,non,non,0,338.13308543796524,332.34132009398326,719.5600000000002
864691137019955822,193737,exc,not_matched,L4,non,non,0,487.33144014457935,298.3032885286982,628.0000000000001
864691135428956976,63851,exc,not_matched,L23,non,non,0,341.7016834053028,105.03537615817785,715.6400000000001
864691136116845988,155964,exc,not_matched,L23,non,non,0,432.4614620832857,189.68372460233553,1088.9600000000003
864691136310578010,391875,exc,not_matched,L23,non,non,0,921.5988030517653,247.18968038332747,614.9600000000002
864691136110299320,325974,inh,not_matched,L23,non,non,0,752.6652220442526,119.08266277703794,803.6000000000003
864691135716032538,362052,exc,selective,L23,non,non,5,839.9124996604647,246.0820350139102,1079.9600000000003
864691136618210779,73434,exc,not_matched,L4,non,non,0,314.2217825784714,308.98443272512435,650.8400000000001
864691135210056384,106518,exc,not_matched,L23,non,non,0,405.959843404449,147.4693177795277,714.5200000000001
864691136966932942,188678,exc,selective,L23,non,non,0,538.569582067776,113.5860821069401,794.3600000000002
864691135889557385,423917,exc,not_matched,L4,non,non,0,983.1868793783748,264.3346768075828,836.6800000000003
864691135568613868,151965,exc,not_matched,L23,non,non,0,476.4672054646369,72.9468588338276,817.0400000000003
864691135307543366,359656,exc,selective,L23,non,non,0,862.5785858562908,165.4466726933787,903.4400000000003
864691136088927543,156927,exc,not_matched,L4,non,non,0,447.26197853965897,284.1330829306199,730.6000000000001
864691135067270468,262555,inh,not_matched,L4,clean,extended,0,648.7399954882238,339.8570958377483,812.2400000000002
864691135952325923,189391,exc,not_matched,L23,non,non,0,501.9260911455323,157.9210995652816,1049.9600000000003
864691135876664915,155490,exc,not_matched,L23,non,non,0,452.4281589230229,170.74386501177827,926.8000000000003
864691135349217495,26345,exc,not_matched,L23,non,non,0,276.2200414473491,190.40513271452727,765.7200000000001
864691135851491015,120680,exc,not_matched,L4,non,non,0,393.23797364966873,353.09500157885867,931.2400000000002
864691135614168011,153233,exc,not_matched,L23,non,non,0,456.47285007472885,112.76375123569707,812.0800000000003
864691136312667197,393977,exc,not_selective,L4,non,non,2,920.1056418817265,276.73999066461363,685.6800000000002
864691135564537111,259182,exc,not_matched,L23,non,non,0,672.8085211790213,170.49432961367123,1039.9600000000003
864691135698484245,325725,exc,not_selective,L23,non,non,5,798.0977697307274,166.6794905149892,716.4400000000002
864691135617801103,193983,exc,not_selective,L4,non,non,7,476.01620012725624,291.78830891626893,680.9200000000002
864691136663841246,358915,exc,selective,L23,non,non,0,835.8521435207616,186.75037678646152,695.8000000000002
864691136818869614,192089,exc,not_matched,L4,non,non,0,505.7585023006678,286.68108683127195,743.6400000000001
864691135100614944,324082,exc,not_matched,L23,non,non,0,793.5377953305813,113.7928127835414,779.9200000000002
864691136522396305,328757,exc,selective,L23,non,non,5,788.719240885886,240.8322715869522,971.5600000000003
864691135385349205,67733,exc,not_matched,L23,non,non,0,325.79881096440647,208.23405161541694,818.4800000000002
864691135995400874,228670,exc,not_matched,L4,non,non,0,583.5874822624519,353.17335253269164,964.9600000000003
864691135213476152,221818,inh,not_matched,L23,non,non,0,573.8728579393551,92.64728689959395,1081.7600000000002
864691135991827137,260591,exc,selective,L23,non,non,7,619.2100603075704,236.79521081604688,873.4000000000002
864691135014449046,330640,exc,not_matched,L4,non,non,0,733.8337145338372,308.62666089062947,929.0800000000003
864691136577518100,156813,exc,not_matched,L4,non,non,0,458.60103326918613,282.29836501203147,711.5600000000002
864691134990302586,222865,exc,selective,L23,non,non,4,551.2319158321621,141.4195921198596,903.6000000000003
864691136267702772,325879,exc,not_selective,L23,non,non,5,746.5505845398525,154.46035982178333,780.4400000000002
864691135497652755,120683,exc,not_matched,L4,non,non,0,393.16233874382743,359.83405369032204,920.0800000000003
864691135697368341,224880,exc,selective,L23,non,non,0,593.0458076080536,217.16012852246263,1049.1600000000003
864691136227699793,423789,exc,selective,L23,non,non,3,978.6102288974982,216.77883108514925,803.4800000000002
864691136056378840,67313,inh,not_matched,L23,non,non,0,344.79843835961015,157.0231051406307,700.2000000000002
864691135361095751,290666,inh,not_matched,L23,non,non,0,691.6414742363642,109.4393971745969,635.2800000000001
864691135755911890,359997,exc,selective,L23,non,non,0,862.9166165238255,176.26931743797817,997.6400000000002
864691135772254971,420159,exc,selective,L23,non,non,1,945.2541257442037,114.85982254195959,681.1600000000001
864691135516827347,365369,exc,selective,L4,non,non,6,848.1309852502244,342.33258563369054,765.8400000000001
864691135544431912,110677,exc,not_matched,L23,non,non,0,408.1205400797773,160.95695945171144,1022.1600000000003
864691136237656636,21033,exc,not_matched,L23,non,non,0,281.2153858979332,122.29331965820037,619.8400000000001
864691137055208054,423833,inh,not_matched,L23,non,non,0,997.0175514668579,221.53724214636912,790.1200000000002
864691137054223478,188141,exc,not_selective,L23,non,non,7,536.8549206821177,147.87110438099637,656.6400000000001
864691135702130043,261671,exc,not_selective,L4,non,non,4,649.595332116409,357.98462405459264,650.8400000000001
864691135876675155,161187,exc,not_matched,L4,non,non,0,459.1509402336393,353.8505703053027,638.7200000000001
864691135135145241,152007,exc,not_matched,L23,non,non,0,476.4265990279483,76.34826311989822,862.7600000000002
864691136444684419,187582,inh,not_matched,L23,non,non,0,523.9666646453743,85.90401537133451,921.1200000000002
864691136904825010,328331,exc,not_matched,L23,non,non,0,775.8574296666385,191.78063458918785,874.1200000000002
864691135942129524,388887,exc,not_matched,L23,non,non,0,931.6295493451615,129.60045502318854,609.2000000000002
864691135838025875,223145,exc,not_matched,L23,non,non,0,573.9014994614365,159.14281874695357,989.6000000000003
864691135082859255,187302,exc,not_matched,L23,non,non,0,498.27046999628556,88.08875804637518,804.8800000000002
864691135995482026,190910,exc,not_matched,L23,non,non,0,501.2989599637335,164.3549241262108,958.1200000000002
864691135920254128,228940,exc,not_matched,L4,non,non,0,579.8752724583114,353.7479988326384,1035.1200000000003
864691135810985553,188020,exc,not_matched,L23,non,non,0,533.1706585375335,153.2665310045344,611.6000000000001
864691135810130380,189738,exc,not_matched,L23,non,non,0,535.2870784038377,198.1016001240252,619.8800000000001
864691136913134065,330147,exc,selective,L4,non,non,7,788.6948771292217,271.2177741565554,759.6400000000001
864691136813774707,225902,exc,selective,L4,non,non,3,590.2039055575702,291.49932351901515,755.4000000000001
864691135104612429,326247,exc,not_matched,L23,non,non,0,797.9684070360486,143.92563050633953,865.6400000000002
864691136010026924,227888,exc,not_matched,L4,non,non,0,528.6970712786484,340.98294983101096,804.3200000000003
864691136522477457,292494,exc,not_matched,L23,non,non,0,720.7443912039844,154.96512264905584,773.7200000000001
864691136039701502,325733,exc,selective,L23,non,non,0,803.9666589065981,176.7011332865784,696.6800000000002
864691135976613699,152908,exc,not_matched,L23,non,non,0,478.80021226723915,101.35429263660207,687.8800000000001
864691134964448031,33389,exc,not_matched,L4,non,non,0,262.0791420595669,285.2134463821832,804.5200000000002
864691136108743352,155281,exc,not_selective,L23,non,non,7,456.7090614807452,211.39967789617756,853.8000000000003
864691135571806701,393428,exc,selective,L23,non,non,3,898.9515312926344,229.21142791352196,1081.0000000000002
864691136009466542,389114,exc,not_matched,L23,non,non,0,935.9918090675818,105.44071590799635,686.8400000000001
864691135488426298,223197,exc,not_matched,L23,non,non,0,609.46543696514,143.30214157605374,964.2800000000002
864691135638998075,112331,exc,not_matched,L23,non,non,0,359.1453474941336,239.0335953372253,681.8000000000002
864691135345113503,291641,inh,not_matched,L23,non,non,0,746.0063711866893,93.12352332179546,1027.2400000000002
864691136329805290,457465,exc,not_selective,L4,non,non,0,1039.1831443068934,318.9589346611696,812.0400000000003
864691135213976632,452381,exc,selective,L23,non,non,0,1012.525342010309,136.80640874753806,776.4400000000002
864691136488994066,228758,exc,selective,L4,clean,extended,1,586.5662325703502,329.4065277846696,973.0400000000003
864691135866180478,256269,exc,not_matched,L23,non,non,0,672.4984959929203,169.63202781964367,767.0400000000001
864691136020807672,194471,exc,not_matched,L4,non,non,0,489.88545594021747,349.1513780042687,773.8000000000002
864691135940403713,187545,exc,not_matched,L23,non,non,0,526.9816285075337,93.2989266561218,873.9600000000003
864691136286554051,426278,exc,not_matched,L4,non,non,0,984.9674939292966,283.6353123365245,891.6400000000002
